,bind_id,order_id,client_id,symbol,exchange,action,position,feature,expire,delay,target_price,operator,condition_expire,price,amount,current_timestamp,send_timestamp,receive_timestamp,status,last_timestamp,local_timestamp,execute_price
21,da19595f-dca4-45e2-9823-a94c905f23d4,fca5df29-9d6a-4db9-8795-99ccb03d7412,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728291600,1728291600,1728291600.015,filled,1728291600.01,1728291600.015,63520.2
22,72d33a1b-4b4e-4b09-a80e-e4454a253b93,d63fcab2-63e9-46d6-a270-bf25b6eef1ef,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728293760,1728293760,1728293760.015,filled,1728293760.01,1728293760.015,63126.7
23,72d33a1b-4b4e-4b09-a80e-e4454a253b93,e5f9074e-4f53-43ab-b2e6-0b37e075d01d,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728293880,1728293880,1728293880.015,filled,1728293880.01,1728293880.015,63145.7
24,6673fe84-bb94-4ea6-8540-c2121040909c,676ba743-544e-4603-8a4e-b94b7e34705b,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728294300,1728294300,1728294300.015,filled,1728294300.01,1728294300.015,63187.8
25,6673fe84-bb94-4ea6-8540-c2121040909c,284bfb42-0c0c-426f-a522-addb86cfe341,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728294780,1728294780,1728294780.015,filled,1728294780.01,1728294780.015,63179.1
26,5d656e63-35d4-4f3f-88ed-07a6bd0c95ea,a7e011ab-1e84-4d2b-af11-6471ba4bac3a,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728294960,1728294960,1728294960.015,filled,1728294960.01,1728294960.015,63199.1
27,5d656e63-35d4-4f3f-88ed-07a6bd0c95ea,f6d90b24-89bb-4fad-b58f-871d9ff72774,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728295380,1728295380,1728295380.015,filled,1728295380.01,1728295380.015,63132.9
28,10d9a628-3653-4e14-86b6-5b4013180352,d18add91-1da1-4c79-8701-6677dd5a434d,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728297420,1728297420,1728297420.015,filled,1728297420.01,1728297420.015,62967.6
29,10d9a628-3653-4e14-86b6-5b4013180352,1cf4d53e-a2a1-4686-af71-0662e06f5615,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728297720,1728297720,1728297720.015,filled,1728297720.01,1728297720.015,62946.1
30,5345367e-0af1-4460-8546-af12138f72f8,6e9c4a4b-bd9a-4fe5-a9e4-1d97a8365d1c,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728298440,1728298440,1728298440.015,filled,1728298440.01,1728298440.015,62939.4
