,bind_id,symbol,action,position,signal_timestamp,signal_price
371,45875543-03eb-4cc8-8457-f22cb57dda9a,btc_usdt|binance_future,open,long,1728931080,65879.4
372,f1cbf73b-1393-4ea3-b43a-1d0f866d76af,btc_usdt|binance_future,open,short,1728931800,65850.8
373,1ac5df56-1b82-40e3-b7be-dcbf29b33356,btc_usdt|binance_future,open,long,1728932760,65828.5
374,54ddcfa8-03c2-4f45-af2c-d4f27883f9d8,btc_usdt|binance_future,open,short,1728933840,65799.0
375,c3d3497a-e171-4039-9902-065042e034e9,btc_usdt|binance_future,open,long,1728934380,65931.0
376,d27cd84e-defb-4df6-8719-79402c095a2f,btc_usdt|binance_future,open,short,1728935640,65992.7
377,fc6826b4-c469-44f8-a67f-53a872bfe5e8,btc_usdt|binance_future,open,long,1728936720,65919.2
378,e1b352d7-85d6-4b3a-b955-c1c91004680d,btc_usdt|binance_future,open,short,1728937500,65934.8
379,286cf149-4a90-476e-b671-80c41d01d97a,btc_usdt|binance_future,open,long,1728937860,65995.0
380,d898ec59-a896-4256-8bbb-757212955e1e,btc_usdt|binance_future,open,short,1728938340,65957.8
381,70037e7f-8dbd-4e61-8e9e-0f816982515c,btc_usdt|binance_future,open,long,1728938880,65954.1
382,30c771da-9aa0-4b99-ac70-4e32cc4c2524,btc_usdt|binance_future,open,short,1728939060,65963.6
383,47438575-aae0-465c-b0ec-da545d9e6585,btc_usdt|binance_future,open,long,1728940200,65941.3
384,cc6776bb-a15f-47fe-8644-0bd3dc72aac6,btc_usdt|binance_future,open,short,1728940740,65869.4
385,5998836d-b4e3-4f4e-9a34-61c41c16ab2e,btc_usdt|binance_future,open,long,1728942060,65822.5
386,6ca078fe-189e-4d4d-8686-6ab32c051e3b,btc_usdt|binance_future,open,short,1728942720,65799.9
387,f63b9fbb-e710-4100-8cf6-ed53dfb185f5,btc_usdt|binance_future,open,long,1728943380,65820.2
388,78fd5626-9a8e-45cb-8381-cb535f9ee4b3,btc_usdt|binance_future,open,short,1728945180,66120.2
389,d1decf2a-65f7-4b97-8c8e-2403e0db8b98,btc_usdt|binance_future,open,long,1728945780,66228.1
390,710c34b4-954f-42a4-9ff7-45e8cd9aaf41,btc_usdt|binance_future,open,short,1728946440,66131.5
391,a15e6892-8ce5-4bf6-8918-aa5b39df4861,btc_usdt|binance_future,open,long,1728946680,66250.1
392,836f142c-f326-4ddc-af6a-2dfa2f414425,btc_usdt|binance_future,open,short,1728947400,66187.9
393,8f374330-7fa9-4b13-a6a1-999fa03c58ec,btc_usdt|binance_future,open,long,1728948240,66173.6
394,54028a3c-b6a8-4272-b286-8603b60d5420,btc_usdt|binance_future,open,short,1728948780,66073.8
395,10b2b929-1a43-41dc-9e3a-83849aa02442,btc_usdt|binance_future,open,long,1728949680,66107.7
396,c570b35b-a4f8-4d7f-8cfb-e4f30fba5523,btc_usdt|binance_future,open,short,1728950160,66064.3
397,1a9d1135-bd7d-4492-89a2-19f1cf5c3a28,btc_usdt|binance_future,open,long,1728951600,66071.0
398,04efe85d-70ba-4eee-87ba-549c53ecefe7,btc_usdt|binance_future,open,short,1728952500,66094.8
399,e939175f-1023-4fe2-8cd5-1323f4ba7abb,btc_usdt|binance_future,open,long,1728953580,65952.5
400,33fb0f31-2fe2-415a-bfd3-d8618725cc0a,btc_usdt|binance_future,open,short,1728954060,65908.0
401,00662696-f9df-4d15-b3e7-f9f5f60247b1,btc_usdt|binance_future,open,long,1728954480,65978.4
402,24403255-f369-436c-a873-c4bbdfa1af8c,btc_usdt|binance_future,open,short,1728955020,65876.5
403,f9695d92-f86e-4b4b-838e-c7f1e29dd58c,btc_usdt|binance_future,open,long,1728955800,65865.1
404,6e770b3a-fac0-4aa8-9dbf-172bdff6e49f,btc_usdt|binance_future,open,short,1728956040,65871.7
405,1b6fd023-1260-44ce-9274-7f98d5c81591,btc_usdt|binance_future,open,long,1728956880,65887.9
